Env,Size,Reward type,Game id,Final reward,Num edges,t* index,density,avg_degree,max_degree,avg_clustering,num_components,avg_shortest_path
Local,13,central,0,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,1,5.684341886080802e-14,66,7,0.8461538461538461,10.153846153846153,12,0.8969696969696971,1,1.1538461538461537
Local,13,central,2,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,3,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,4,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,5,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,6,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,7,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,8,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,9,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,10,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,11,-2.842170943040401e-14,66,7,0.8461538461538461,10.153846153846153,12,0.8969696969696971,1,1.1538461538461537
Local,13,central,12,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,13,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,14,-1.4210854715202004e-14,67,7,0.8589743589743589,10.307692307692308,12,0.9018648018648019,1,1.141025641025641
Local,13,central,15,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,16,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,17,-2.842170943040401e-14,64,7,0.8205128205128205,9.846153846153847,12,0.8918414918414919,1,1.1794871794871795
Local,13,central,18,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,19,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,20,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,21,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,22,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,23,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,24,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,25,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,26,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,27,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,28,-1.4210854715202004e-14,67,7,0.8589743589743589,10.307692307692308,12,0.9018648018648019,1,1.141025641025641
Local,13,central,29,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,30,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,31,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,32,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,33,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,34,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,35,-0.8299135133739384,67,7,0.8589743589743589,10.307692307692308,12,0.902991452991453,1,1.141025641025641
Local,13,central,36,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,37,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,38,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,39,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,40,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,41,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,42,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,43,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,44,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,45,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,46,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,47,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,48,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,13,central,49,0.0,68,7,0.8717948717948718,10.461538461538462,12,0.9067599067599068,1,1.1282051282051282
Local,14,complete,0,0.0,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,1,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,2,2.842170943040401e-14,81,9,0.8901098901098901,11.571428571428571,13,0.9213286713286715,1,1.10989010989011
Local,14,complete,3,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,4,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,5,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,6,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,7,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,8,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,9,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,10,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,11,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,12,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,13,0.0,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,14,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,15,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,16,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,17,1.4210854715202004e-14,80,8,0.8791208791208791,11.428571428571429,13,0.912920412920413,1,1.120879120879121
Local,14,complete,18,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,19,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,20,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,21,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,22,-4.263256414560601e-14,80,8,0.8791208791208791,11.428571428571429,13,0.912920412920413,1,1.120879120879121
Local,14,complete,23,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,24,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,25,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,26,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,27,0.0,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,28,-2.842170943040401e-14,83,9,0.9120879120879121,11.857142857142858,13,0.932767232767233,1,1.0879120879120878
Local,14,complete,29,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,30,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,31,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,32,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,33,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,34,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,35,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,36,0.0,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,37,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,38,0.0,79,8,0.8681318681318682,11.285714285714286,13,0.9081918081918082,1,1.1318681318681318
Local,14,complete,39,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,40,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,41,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,42,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,43,2.842170943040401e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,44,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,45,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,46,5.684341886080802e-14,82,9,0.9010989010989011,11.714285714285714,13,0.925824175824176,1,1.098901098901099
Local,14,complete,47,-4.263256414560601e-14,80,8,0.8791208791208791,11.428571428571429,13,0.912920412920413,1,1.120879120879121
Local,14,complete,48,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,complete,49,2.842170943040401e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,0,0.0,80,8,0.8791208791208791,11.428571428571429,13,0.912920412920413,1,1.120879120879121
Local,14,central,1,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,2,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,3,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,4,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,5,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,6,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,7,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,8,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,9,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,10,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,11,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,12,0.0,79,8,0.8681318681318682,11.285714285714286,13,0.9081918081918082,1,1.1318681318681318
Local,14,central,13,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,14,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,15,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,16,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,17,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,18,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,19,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,20,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,21,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,22,2.842170943040401e-14,79,8,0.8681318681318682,11.285714285714286,13,0.9081918081918082,1,1.1318681318681318
Local,14,central,23,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,24,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,25,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,26,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,27,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,28,2.842170943040401e-14,79,8,0.8681318681318682,11.285714285714286,13,0.9081918081918082,1,1.1318681318681318
Local,14,central,29,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,30,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,31,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,32,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,33,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,34,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,35,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,36,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,37,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,38,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,39,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,40,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,41,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,42,-2.842170943040401e-14,79,8,0.8681318681318682,11.285714285714286,13,0.9081918081918082,1,1.1318681318681318
Local,14,central,43,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,44,5.684341886080802e-14,80,8,0.8791208791208791,11.428571428571429,13,0.912920412920413,1,1.120879120879121
Local,14,central,45,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,46,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,47,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,48,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,14,central,49,1.4210854715202004e-14,81,8,0.8901098901098901,11.571428571428571,13,0.9175824175824178,1,1.10989010989011
Local,15,complete,0,-0.48586307066472045,95,10,0.9047619047619048,12.666666666666666,14,0.9277256077256079,1,1.0952380952380953
Local,15,complete,1,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,2,-2.842170943040401e-14,92,9,0.8761904761904762,12.266666666666667,14,0.9147963147963147,1,1.1238095238095238
Local,15,complete,3,-5.684341886080802e-14,93,9,0.8857142857142857,12.4,14,0.917848817848818,1,1.1142857142857143
Local,15,complete,4,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,5,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,6,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,7,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,8,-0.016129748954853085,93,9,0.8857142857142857,12.4,14,0.9177045177045179,1,1.1142857142857143
Local,15,complete,9,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,10,2.842170943040401e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,11,5.684341886080802e-14,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,12,-0.48586307066472045,95,10,0.9047619047619048,12.666666666666666,14,0.9277256077256079,1,1.0952380952380953
Local,15,complete,13,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,14,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,15,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,16,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,17,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,18,2.842170943040401e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,19,-2.842170943040401e-14,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,20,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,21,2.842170943040401e-14,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,22,5.684341886080802e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,23,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,24,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,25,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,26,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,27,2.842170943040401e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,28,-0.48586307066469203,95,10,0.9047619047619048,12.666666666666666,14,0.9277256077256079,1,1.0952380952380953
Local,15,complete,29,5.684341886080802e-14,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,30,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,31,5.684341886080802e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,32,0.0,94,10,0.8952380952380953,12.533333333333333,14,0.9269841269841271,1,1.1047619047619048
Local,15,complete,33,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,34,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,35,2.842170943040401e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,36,2.842170943040401e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,37,2.842170943040401e-14,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,38,2.842170943040401e-14,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,39,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,40,0.0,96,10,0.9142857142857143,12.8,14,0.9362304362304363,1,1.0857142857142856
Local,15,complete,41,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,42,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,43,0.0,92,9,0.8761904761904762,12.266666666666667,14,0.9147963147963147,1,1.1238095238095238
Local,15,complete,44,-0.5188056959080711,93,10,0.8857142857142857,12.4,14,0.9202997002997005,1,1.1142857142857143
Local,15,complete,45,2.842170943040401e-14,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,46,0.0,95,10,0.9047619047619048,12.666666666666666,14,0.9297924297924299,1,1.0952380952380953
Local,15,complete,47,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,48,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,complete,49,0.0,94,9,0.8952380952380953,12.533333333333333,14,0.9223443223443225,1,1.1047619047619048
Local,15,central,0,-2.842170943040401e-14,82,7,0.780952380952381,10.933333333333334,14,0.8719502719502721,1,1.2190476190476192
Local,15,central,1,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,2,-2.842170943040401e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,3,2.842170943040401e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,4,-5.684341886080802e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,5,-5.684341886080802e-14,83,8,0.7904761904761904,11.066666666666666,14,0.8780885780885782,1,1.2095238095238094
Local,15,central,6,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,7,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,8,0.0,83,8,0.7904761904761904,11.066666666666666,14,0.8780885780885782,1,1.2095238095238094
Local,15,central,9,-2.842170943040401e-14,86,8,0.819047619047619,11.466666666666667,14,0.8871632071632073,1,1.180952380952381
Local,15,central,10,-2.842170943040401e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,11,-5.684341886080802e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,12,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,13,-0.009295215085415975,81,8,0.7714285714285715,10.8,14,0.8743034743034745,1,1.2285714285714286
Local,15,central,14,-2.842170943040401e-14,84,8,0.8,11.2,14,0.8803418803418805,1,1.2
Local,15,central,15,-5.684341886080802e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,16,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,17,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,18,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,19,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,20,-0.9999999999999716,86,8,0.819047619047619,11.466666666666667,14,0.8886446886446888,1,1.180952380952381
Local,15,central,21,5.684341886080802e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,22,2.842170943040401e-14,82,7,0.780952380952381,10.933333333333334,14,0.8719502719502721,1,1.2190476190476192
Local,15,central,23,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
Local,15,central,24,-1.4210854715202004e-14,81,7,0.7714285714285715,10.8,14,0.8707292707292709,1,1.2285714285714286
Local,15,central,25,0.0,86,8,0.819047619047619,11.466666666666667,14,0.8871632071632073,1,1.180952380952381
Local,15,central,26,2.842170943040401e-14,85,8,0.8095238095238095,11.333333333333334,14,0.882783882783883,1,1.1904761904761905
Local,15,central,27,-0.7029294556367063,85,8,0.8095238095238095,11.333333333333334,14,0.8790598290598292,1,1.1904761904761905
Local,15,central,28,5.684341886080802e-14,83,8,0.7904761904761904,11.066666666666666,14,0.8780885780885782,1,1.2095238095238094
Local,15,central,29,-2.842170943040401e-14,85,8,0.8095238095238095,11.333333333333334,14,0.8848433048433049,1,1.1904761904761905
Local,15,central,30,-5.684341886080802e-14,85,8,0.8095238095238095,11.333333333333334,14,0.8848433048433049,1,1.1904761904761905
Local,15,central,31,1.4210854715202004e-14,84,7,0.8,11.2,14,0.8769230769230771,1,1.2
